		Temp	Hi	Low	Out	Dew	Wind	Wind	Wind	Hi	Hi	Wind	Heat	THW			Rain	Heat	Cool	In 	In	In 	In 	In 	In Air	Wind	Wind	ISS 	Arc.
Date	Time	Out	Temp	Temp	Hum	Pt.	Speed	Dir	Run	Speed	Dir	Chill	Index	Index	Bar  	Rain	Rate	D-D 	D-D 	Temp	Hum	Dew	Heat	EMC	Density	Samp	Tx 	Recept	Int.
04/01/12	6:00	41.6	41.9	41.6	83	36.8	0.0	WSW	0.00	2.0	WSW	41.6	41.4	41.4	30.346	0.00	0.00	0.163	0.000	57.4	65	45.7	56.4	12.15	 .0770	234	1	100.0	10
04/01/12	6:10	41.4	41.6	41.4	84	36.9	0.0	N	0.00	1.0	N	41.4	41.2	41.2	30.343	0.00	0.00	0.164	0.000	57.3	65	45.6	56.3	12.16	 .0771	234	1	100.0	10
04/01/12	6:20	41.7	41.7	41.4	84	37.2	1.0	SW	0.17	4.0	WSW	41.7	41.5	41.5	30.341	0.00	0.00	0.162	0.000	57.3	65	45.6	56.3	12.16	 .0771	234	1	100.0	10
04/01/12	6:30	42.3	42.3	41.7	83	37.5	2.0	SW	0.33	6.0	WSW	42.3	42.1	42.1	30.339	0.00	0.00	0.158	0.000	57.3	65	45.6	56.3	12.16	 .0770	234	1	100.0	10
04/01/12	6:40	43.1	43.1	42.3	81	37.7	5.0	SW	0.83	14.0	SW	40.1	42.8	39.8	30.332	0.00	0.00	0.152	0.000	57.2	65	45.5	56.2	12.16	 .0770	233	1	100.0	10
04/01/12	6:50	43.2	43.3	43.2	81	37.8	1.0	SW	0.17	4.0	WSW	43.2	43.0	43.0	30.332	0.00	0.00	0.151	0.000	57.2	65	45.5	56.2	12.16	 .0770	234	1	100.0	10
04/01/12	7:00	42.8	43.2	42.8	82	37.7	1.0	SW	0.17	4.0	WSW	42.8	42.6	42.6	30.313	0.00	0.00	0.154	0.000	57.1	65	45.4	56.1	12.17	 .0770	235	1	100.0	10
04/01/12	7:10	43.2	43.3	42.8	80	37.4	1.0	SW	0.17	6.0	SW	43.2	42.9	42.9	30.300	0.00	0.00	0.151	0.000	57.0	63	44.5	55.9	11.71	 .0770	233	1	100.0	10
04/01/12	7:20	43.5	43.5	43.2	80	37.7	1.0	WSW	0.17	6.0	WNW	43.5	43.3	43.3	30.313	0.00	0.00	0.149	0.000	57.0	63	44.5	55.9	11.71	 .0771	234	1	100.0	10
04/01/12	7:30	44.3	44.3	43.5	78	37.9	1.0	WSW	0.17	4.0	WSW	44.3	44.0	44.0	30.314	0.00	0.00	0.144	0.000	57.3	63	44.8	56.2	11.70	 .0770	234	1	100.0	10
04/01/12	7:40	45.8	45.8	44.3	76	38.7	0.0	WSW	0.00	2.0	WSW	45.8	45.4	45.4	30.333	0.00	0.00	0.133	0.000	57.6	63	45.1	56.5	11.70	 .0770	234	1	100.0	10
04/01/12	7:50	46.1	46.4	45.8	75	38.6	0.0	WSW	0.00	1.0	WSW	46.1	45.7	45.7	30.337	0.00	0.00	0.131	0.000	57.5	63	45.0	56.4	11.70	 .0770	233	1	100.0	10
04/01/12	8:00	45.2	46.1	45.2	76	38.1	1.0	NNE	0.17	3.0	NE	45.2	44.8	44.8	30.334	0.00	0.00	0.137	0.000	57.3	63	44.8	56.2	11.70	 .0771	234	1	100.0	10
04/01/12	8:10	44.9	45.2	44.9	78	38.5	1.0	ESE	0.17	2.0	E	44.9	44.6	44.6	30.340	0.00	0.00	0.140	0.000	57.2	63	44.7	56.1	11.71	 .0771	235	1	100.0	10
04/01/12	8:20	44.9	44.9	44.9	78	38.5	1.0	SE	0.17	3.0	NE	44.9	44.6	44.6	30.348	0.00	0.00	0.140	0.000	57.2	63	44.7	56.1	11.71	 .0771	234	1	100.0	10
04/01/12	8:30	44.5	44.9	44.5	79	38.4	0.0	ESE	0.00	2.0	ESE	44.5	44.3	44.3	30.348	0.00	0.00	0.142	0.000	57.1	63	44.6	56.0	11.71	 .0771	234	1	100.0	10
04/01/12	8:40	44.6	44.6	44.5	80	38.8	0.0	ESE	0.00	1.0	ESE	44.6	44.4	44.4	30.352	0.00	0.00	0.142	0.000	57.1	63	44.6	56.0	11.71	 .0771	234	1	100.0	10
04/01/12	8:50	45.3	45.3	44.6	81	39.8	0.0	SE	0.00	1.0	SE	45.3	45.1	45.1	30.353	0.00	0.00	0.137	0.000	57.2	63	44.7	56.1	11.71	 .0771	234	1	100.0	10
04/01/12	9:00	46.0	46.0	45.3	80	40.2	0.0	ESE	0.00	2.0	ESE	46.0	45.8	45.8	30.359	0.00	0.00	0.132	0.000	57.3	63	44.8	56.2	11.70	 .0771	234	1	100.0	10
04/01/12	9:10	47.6	47.6	46.0	79	41.4	0.0	E	0.00	2.0	E	47.6	47.4	47.4	30.360	0.00	0.00	0.121	0.000	57.7	63	45.2	56.6	11.70	 .0771	234	1	100.0	10
04/01/12	9:20	48.9	48.9	47.7	78	42.3	1.0	ESE	0.17	4.0	ESE	48.9	48.7	48.7	30.352	0.00	0.00	0.112	0.000	58.2	63	45.7	57.1	11.69	 .0769	235	1	100.0	10
04/01/12	9:30	50.5	51.2	49.0	71	41.4	1.0	ESE	0.17	4.0	ESE	50.5	50.1	50.1	30.355	0.00	0.00	0.101	0.000	58.9	62	45.9	57.7	11.47	 .0768	234	1	100.0	10
04/01/12	9:40	51.2	51.2	50.5	69	41.4	1.0	WSW	0.17	3.0	E	51.2	50.6	50.6	30.349	0.00	0.00	0.096	0.000	58.9	62	45.9	57.7	11.47	 .0768	234	1	100.0	10
04/01/12	9:50	52.3	52.3	51.2	66	41.3	1.0	SW	0.17	3.0	SW	52.3	51.5	51.5	30.353	0.00	0.00	0.088	0.000	59.6	61	46.1	58.4	11.25	 .0767	234	1	100.0	10
04/01/12	10:00	53.7	53.7	52.3	65	42.2	1.0	SW	0.17	3.0	SW	53.7	52.7	52.7	30.354	0.00	0.00	0.078	0.000	60.5	61	47.0	59.3	11.25	 .0766	234	1	100.0	10
04/01/12	10:10	55.3	55.3	53.8	64	43.3	0.0	SW	0.00	2.0	SE	55.3	54.2	54.2	30.352	0.00	0.00	0.067	0.000	61.1	60	47.1	59.9	11.13	 .0765	234	1	100.0	10
04/01/12	10:20	54.3	55.5	54.3	65	42.8	3.0	ESE	0.50	4.0	SE	54.3	53.3	53.3	30.346	0.00	0.00	0.074	0.000	61.7	59	47.2	60.4	10.95	 .0764	234	1	100.0	10
04/01/12	10:30	54.5	54.5	54.3	65	43.0	2.0	ESE	0.33	4.0	SE	54.5	53.5	53.5	30.340	0.00	0.00	0.073	0.000	62.2	59	47.7	61.0	10.95	 .0763	235	1	100.0	10
04/01/12	10:40	54.5	54.5	54.4	65	43.0	2.0	ESE	0.33	5.0	ESE	54.5	53.5	53.5	30.334	0.00	0.00	0.073	0.000	62.5	58	47.5	61.2	10.75	 .0762	234	1	100.0	10
04/01/12	10:50	54.8	54.9	54.4	64	42.9	2.0	ESE	0.33	5.0	E	54.8	53.7	53.7	30.332	0.00	0.00	0.071	0.000	62.8	58	47.8	61.6	10.75	 .0762	234	1	100.0	10
04/01/12	11:00	54.5	54.8	54.4	64	42.6	3.0	ESE	0.50	5.0	ESE	54.5	53.4	53.4	30.325	0.00	0.00	0.073	0.000	62.9	57	47.4	61.6	10.61	 .0761	234	1	100.0	10
04/01/12	11:10	56.0	56.0	54.5	62	43.2	1.0	ESE	0.17	4.0	ESE	56.0	54.8	54.8	30.313	0.00	0.00	0.063	0.000	63.0	57	47.5	61.7	10.61	 .0761	233	1	100.0	10
04/01/12	11:20	55.7	56.4	55.7	62	42.9	3.0	ESE	0.50	5.0	ESE	55.7	54.5	54.5	30.306	0.00	0.00	0.065	0.000	63.0	57	47.5	61.7	10.61	 .0761	234	1	100.0	10
04/01/12	11:30	56.3	56.3	55.8	61	43.0	3.0	ESE	0.50	6.0	ESE	56.3	55.1	55.1	30.300	0.00	0.00	0.060	0.000	63.0	57	47.5	61.7	10.61	 .0761	234	1	100.0	10
04/01/12	11:40	56.7	56.9	56.3	59	42.5	3.0	ESE	0.50	6.0	E	56.7	55.3	55.3	30.295	0.00	0.00	0.058	0.000	62.8	57	47.3	61.5	10.61	 .0761	235	1	100.0	10
04/01/12	11:50	56.8	56.8	56.6	58	42.2	3.0	ESE	0.50	6.0	ESE	56.8	55.4	55.4	30.294	0.00	0.00	0.057	0.000	62.7	57	47.2	61.4	10.60	 .0761	234	1	100.0	10
04/01/12	12:00	58.2	58.2	56.7	57	43.0	2.0	ESE	0.33	9.0	E	58.2	56.7	56.7	30.292	0.00	0.00	0.047	0.000	62.5	57	47.1	61.2	10.60	 .0761	234	1	100.0	10
04/01/12	12:10	57.8	58.1	57.8	57	42.7	3.0	ESE	0.50	6.0	ESE	57.8	56.3	56.3	30.285	0.00	0.00	0.050	0.000	62.3	57	46.9	60.9	10.60	 .0761	234	1	100.0	10
04/01/12	12:20	58.2	58.2	57.7	57	43.0	3.0	ESE	0.50	7.0	ESE	58.2	56.7	56.7	30.286	0.00	0.00	0.047	0.000	62.1	58	47.1	60.8	10.75	 .0762	234	1	100.0	10
04/01/12	12:30	58.9	58.9	58.2	56	43.2	3.0	ESE	0.50	6.0	ESE	58.9	57.4	57.4	30.291	0.00	0.00	0.042	0.000	61.9	57	46.5	60.5	10.59	 .0762	234	1	100.0	10
04/01/12	12:40	59.8	59.8	58.8	54	43.1	2.0	ESE	0.33	5.0	E	59.8	58.1	58.1	30.293	0.00	0.00	0.036	0.000	61.7	58	46.8	60.4	10.75	 .0762	235	1	100.0	10
04/01/12	12:50	60.0	60.0	59.8	55	43.8	1.0	ESE	0.17	4.0	E	60.0	58.4	58.4	30.287	0.00	0.00	0.035	0.000	61.4	58	46.5	60.1	10.75	 .0763	234	1	100.0	10
04/01/12	13:00	60.7	60.8	60.1	53	43.5	1.0	ESE	0.17	3.0	ESE	60.7	58.9	58.9	30.290	0.00	0.00	0.030	0.000	61.3	58	46.4	60.0	10.75	 .0763	234	1	100.0	10
04/01/12	13:10	60.6	61.2	60.6	50	41.8	2.0	ESE	0.33	5.0	ESE	60.6	58.6	58.6	30.291	0.00	0.00	0.031	0.000	61.1	58	46.2	59.7	10.75	 .0763	234	1	100.0	10
04/01/12	13:20	61.0	61.0	60.5	51	42.7	1.0	E	0.17	3.0	SE	61.0	59.1	59.1	30.291	0.00	0.00	0.028	0.000	61.1	59	46.7	59.8	10.95	 .0763	234	1	100.0	10
04/01/12	13:30	61.3	61.3	61.0	50	42.5	2.0	NE	0.33	6.0	SE	61.3	59.3	59.3	30.292	0.00	0.00	0.026	0.000	61.1	59	46.7	59.8	10.95	 .0763	234	1	100.0	10
04/01/12	13:40	61.1	61.3	61.1	51	42.8	3.0	ESE	0.50	7.0	ESE	61.1	59.2	59.2	30.289	0.00	0.00	0.027	0.000	61.1	59	46.7	59.8	10.95	 .0763	234	1	100.0	10
04/01/12	13:50	60.8	61.1	60.8	50	42.0	3.0	ESE	0.50	7.0	ESE	60.8	58.8	58.8	30.293	0.00	0.00	0.029	0.000	61.0	59	46.6	59.7	10.95	 .0764	235	1	100.0	10
04/01/12	14:00	60.9	61.0	60.7	50	42.1	2.0	ESE	0.33	5.0	ESE	60.9	58.9	58.9	30.298	0.00	0.00	0.028	0.000	61.0	58	46.1	59.6	10.75	 .0764	234	1	100.0	10
04/01/12	14:10	60.7	61.0	60.7	51	42.5	3.0	ESE	0.50	6.0	ESE	60.7	58.8	58.8	30.304	0.00	0.00	0.030	0.000	61.0	58	46.1	59.6	10.75	 .0764	234	1	100.0	10
04/01/12	14:20	60.4	60.8	60.4	52	42.7	4.0	ESE	0.67	9.0	E	60.4	58.6	58.6	30.300	0.00	0.00	0.032	0.000	60.9	58	46.0	59.5	10.75	 .0764	234	1	100.0	10
04/01/12	14:30	60.0	60.4	60.0	53	42.8	4.0	ESE	0.67	8.0	ESE	60.0	58.2	58.2	30.301	0.00	0.00	0.035	0.000	60.8	58	45.9	59.4	10.75	 .0764	234	1	100.0	10
04/01/12	14:40	59.5	60.0	59.5	54	42.8	5.0	ESE	0.83	10.0	ESE	59.4	57.8	57.7	30.293	0.00	0.00	0.038	0.000	60.7	58	45.8	59.3	10.75	 .0764	234	1	100.0	10
04/01/12	14:50	59.0	59.5	59.0	56	43.3	4.0	ESE	0.67	9.0	ESE	59.0	57.5	57.5	30.296	0.00	0.00	0.042	0.000	60.6	58	45.7	59.2	10.75	 .0764	234	1	100.0	10
04/01/12	15:00	58.5	59.0	58.5	58	43.8	5.0	ESE	0.83	10.0	ESE	58.2	57.1	56.8	30.299	0.00	0.00	0.045	0.000	60.4	59	46.0	59.1	10.95	 .0765	235	1	100.0	10
04/01/12	15:10	58.0	58.5	58.0	61	44.6	5.0	ESE	0.83	9.0	ESE	57.6	56.8	56.4	30.301	0.00	0.00	0.049	0.000	60.2	59	45.8	58.9	10.95	 .0765	233	1	100.0	10
04/01/12	15:20	57.2	58.0	57.2	64	45.1	3.0	ESE	0.50	7.0	E	57.2	56.1	56.1	30.305	0.00	0.00	0.054	0.000	60.0	59	45.6	58.6	10.95	 .0766	233	1	100.0	10
04/01/12	15:30	56.6	57.2	56.6	65	45.0	3.0	ESE	0.50	5.0	ESE	56.6	55.6	55.6	30.316	0.00	0.00	0.058	0.000	59.9	60	46.0	58.6	11.15	 .0766	234	1	100.0	10
04/01/12	15:40	55.7	56.5	55.7	66	44.5	2.0	ENE	0.33	6.0	ESE	55.7	54.7	54.7	30.320	0.00	0.00	0.065	0.000	59.8	60	45.9	58.5	11.15	 .0766	234	1	100.0	10
04/01/12	15:50	54.8	55.7	54.8	67	44.0	2.0	ENE	0.33	5.0	NE	54.8	53.9	53.9	30.321	0.00	0.00	0.071	0.000	59.7	60	45.8	58.4	11.14	 .0766	234	1	100.0	10
04/01/12	16:00	54.3	54.8	54.3	67	43.6	2.0	ESE	0.33	5.0	ESE	54.3	53.4	53.4	30.325	0.00	0.00	0.074	0.000	59.5	60	45.6	58.2	11.14	 .0767	234	1	100.0	10
04/01/12	16:10	53.7	54.3	53.7	69	43.8	2.0	ESE	0.33	5.0	ESE	53.7	52.9	52.9	30.323	0.00	0.00	0.078	0.000	59.5	61	46.0	58.3	11.25	 .0767	235	1	100.0	10
04/01/12	16:20	53.1	53.7	53.1	69	43.2	1.0	ESE	0.17	3.0	ESE	53.1	52.4	52.4	30.321	0.00	0.00	0.083	0.000	59.4	61	45.9	58.2	11.25	 .0767	234	1	100.0	10
04/01/12	16:30	52.7	53.1	52.7	69	42.8	1.0	E	0.17	4.0	E	52.7	52.0	52.0	30.321	0.00	0.00	0.085	0.000	59.4	61	45.9	58.2	11.25	 .0767	234	1	100.0	10
04/01/12	16:40	52.2	52.7	52.2	71	43.1	1.0	ENE	0.17	5.0	NE	52.2	51.6	51.6	30.323	0.00	0.00	0.089	0.000	59.3	61	45.8	58.1	11.25	 .0767	234	1	100.0	10
04/01/12	16:50	51.8	52.2	51.8	72	43.1	1.0	NE	0.17	4.0	ENE	51.8	51.3	51.3	30.333	0.00	0.00	0.092	0.000	59.2	61	45.8	58.0	11.25	 .0767	234	1	100.0	10
04/01/12	17:00	51.3	51.8	51.3	74	43.3	2.0	ENE	0.33	5.0	NE	51.3	50.9	50.9	30.341	0.00	0.00	0.095	0.000	59.2	61	45.8	58.0	11.25	 .0768	234	1	100.0	10
04/01/12	17:10	50.9	51.3	50.9	75	43.3	0.0	NNE	0.00	1.0	NNE	50.9	50.6	50.6	30.344	0.00	0.00	0.098	0.000	59.2	61	45.8	58.0	11.25	 .0768	235	1	100.0	10
04/01/12	17:20	50.4	50.9	50.4	76	43.1	0.0	NNW	0.00	1.0	NNW	50.4	50.2	50.2	30.349	0.00	0.00	0.101	0.000	59.2	62	46.2	58.0	11.47	 .0768	234	1	100.0	10
04/01/12	17:30	50.3	50.4	50.1	77	43.4	1.0	ENE	0.17	4.0	ENE	50.3	50.2	50.2	30.359	0.00	0.00	0.102	0.000	59.2	62	46.2	58.0	11.47	 .0768	234	1	100.0	10
04/01/12	17:40	50.6	50.8	50.4	76	43.3	1.0	NE	0.17	4.0	NE	50.6	50.4	50.4	30.360	0.00	0.00	0.100	0.000	59.2	62	46.2	58.0	11.47	 .0768	234	1	100.0	10
04/01/12	17:50	50.0	50.6	50.0	77	43.1	0.0	ESE	0.00	1.0	E	50.0	49.9	49.9	30.364	0.00	0.00	0.104	0.000	59.1	62	46.1	57.9	11.47	 .0768	234	1	100.0	10
04/01/12	18:00	50.1	50.1	49.9	78	43.5	1.0	E	0.17	3.0	E	50.1	50.0	50.0	30.367	0.00	0.00	0.103	0.000	59.2	62	46.2	58.0	11.47	 .0768	234	1	100.0	10
04/01/12	18:10	49.6	50.1	49.6	78	43.0	0.0	E	0.00	1.0	E	49.6	49.5	49.5	30.364	0.00	0.00	0.107	0.000	59.1	62	46.1	57.9	11.47	 .0768	234	1	100.0	10
04/01/12	18:20	48.8	49.5	48.8	80	42.9	0.0	W	0.00	1.0	E	48.8	48.7	48.7	30.360	0.00	0.00	0.113	0.000	59.1	62	46.1	57.9	11.47	 .0768	234	1	100.0	10
04/01/12	18:30	48.1	48.8	48.1	81	42.5	0.0	W	0.00	1.0	W	48.1	48.0	48.0	30.356	0.00	0.00	0.117	0.000	59.1	62	46.1	57.9	11.47	 .0768	233	1	100.0	10
04/01/12	18:40	47.6	48.1	47.6	82	42.4	0.0	W	0.00	1.0	WSW	47.6	47.5	47.5	30.355	0.00	0.00	0.121	0.000	59.1	63	46.5	58.0	11.67	 .0768	234	1	100.0	10
04/01/12	18:50	47.4	47.6	47.4	83	42.5	0.0	W	0.00	1.0	W	47.4	47.3	47.3	30.356	0.00	0.00	0.122	0.000	59.0	63	46.4	57.9	11.67	 .0768	234	1	100.0	10
04/01/12	19:00	47.1	47.4	47.1	84	42.5	0.0	W	0.00	1.0	W	47.1	47.1	47.1	30.368	0.00	0.00	0.124	0.000	59.0	63	46.4	57.9	11.67	 .0768	234	1	100.0	10
04/01/12	19:10	46.9	47.1	46.9	84	42.3	0.0	N	0.00	1.0	N	46.9	46.9	46.9	30.373	0.00	0.00	0.126	0.000	59.0	63	46.4	57.9	11.67	 .0769	234	1	100.0	10
04/01/12	19:20	47.1	47.1	46.9	85	42.8	0.0	N	0.00	1.0	N	47.1	47.1	47.1	30.376	0.00	0.00	0.124	0.000	59.0	63	46.4	57.9	11.67	 .0769	233	1	100.0	10
04/01/12	19:30	47.6	47.6	47.1	84	43.0	0.0	NNW	0.00	2.0	NW	47.6	47.6	47.6	30.375	0.00	0.00	0.121	0.000	59.0	63	46.4	57.9	11.67	 .0769	235	1	100.0	10
04/01/12	19:40	48.2	48.2	47.6	83	43.3	0.0	NW	0.00	2.0	NW	48.2	48.2	48.2	30.373	0.00	0.00	0.117	0.000	59.0	63	46.4	57.9	11.67	 .0769	234	1	100.0	10
04/01/12	19:50	48.4	48.4	48.2	82	43.2	0.0	NNW	0.00	2.0	NNW	48.4	48.4	48.4	30.373	0.00	0.00	0.115	0.000	59.0	63	46.4	57.9	11.67	 .0769	234	1	100.0	10
04/01/12	20:00	48.5	48.5	48.4	82	43.3	1.0	NW	0.17	4.0	NW	48.5	48.5	48.5	30.371	0.00	0.00	0.115	0.000	59.0	63	46.4	57.9	11.67	 .0769	234	1	100.0	10
04/01/12	20:10	48.5	48.5	48.5	82	43.3	0.0	WSW	0.00	1.0	WSW	48.5	48.5	48.5	30.377	0.00	0.00	0.115	0.000	59.0	63	46.4	57.9	11.67	 .0769	234	1	100.0	10
04/01/12	20:20	48.5	48.6	48.5	82	43.3	0.0	W	0.00	1.0	W	48.5	48.5	48.5	30.375	0.00	0.00	0.115	0.000	58.9	63	46.3	57.8	11.67	 .0769	234	1	100.0	10
04/01/12	20:30	48.6	48.6	48.4	83	43.7	0.0	W	0.00	1.0	W	48.6	48.6	48.6	30.383	0.00	0.00	0.114	0.000	59.0	63	46.4	57.9	11.67	 .0769	234	1	100.0	10
04/01/12	20:40	48.9	48.9	48.6	84	44.3	0.0	W	0.00	1.0	W	48.9	49.0	49.0	30.381	0.00	0.00	0.112	0.000	59.0	63	46.4	57.9	11.67	 .0769	235	1	100.0	10
04/01/12	20:50	48.8	48.9	48.8	84	44.2	0.0	---	0.00	0.0	---	48.8	48.8	48.8	30.387	0.00	0.00	0.113	0.000	59.0	63	46.4	57.9	11.67	 .0769	234	1	100.0	10
04/01/12	21:00	48.9	49.0	48.8	85	44.6	0.0	---	0.00	0.0	---	48.9	49.0	49.0	30.386	0.00	0.00	0.112	0.000	59.0	64	46.8	57.9	11.89	 .0769	234	1	100.0	10
04/01/12	21:10	48.0	48.9	48.0	83	43.1	0.0	ESE	0.00	1.0	ESE	48.0	48.0	48.0	30.383	0.00	0.00	0.118	0.000	59.0	64	46.8	57.9	11.89	 .0769	234	1	100.0	10
04/01/12	21:20	47.7	48.0	47.5	86	43.7	0.0	NW	0.00	1.0	ESE	47.7	47.7	47.7	30.382	0.00	0.00	0.120	0.000	59.0	64	46.8	57.9	11.89	 .0769	234	1	100.0	10
04/01/12	21:30	47.9	48.0	47.8	86	43.9	0.0	---	0.00	0.0	---	47.9	47.9	47.9	30.383	0.00	0.00	0.119	0.000	58.9	64	46.7	57.8	11.89	 .0769	234	1	100.0	10
04/01/12	21:40	47.0	47.9	47.0	86	43.0	0.0	SE	0.00	1.0	WNW	47.0	47.0	47.0	30.383	0.00	0.00	0.125	0.000	58.9	64	46.7	57.8	11.89	 .0769	234	1	100.0	10
04/01/12	21:50	46.7	47.0	46.7	86	42.7	0.0	---	0.00	0.0	---	46.7	46.7	46.7	30.382	0.00	0.00	0.127	0.000	58.9	64	46.7	57.8	11.89	 .0769	235	1	100.0	10
04/01/12	22:00	46.3	46.7	46.3	87	42.6	0.0	---	0.00	0.0	---	46.3	46.4	46.4	30.385	0.00	0.00	0.130	0.000	58.9	64	46.7	57.8	11.89	 .0769	234	1	100.0	10
04/01/12	22:10	46.1	46.4	46.1	87	42.4	0.0	---	0.00	0.0	---	46.1	46.1	46.1	30.387	0.00	0.00	0.131	0.000	58.9	64	46.7	57.8	11.89	 .0769	234	1	100.0	10
04/01/12	22:20	46.3	46.4	46.0	88	42.9	0.0	ESE	0.00	1.0	SE	46.3	46.4	46.4	30.383	0.00	0.00	0.130	0.000	58.9	64	46.7	57.8	11.89	 .0769	234	1	100.0	10
04/01/12	22:30	45.6	46.3	45.6	87	42.0	0.0	ESE	0.00	1.0	ESE	45.6	45.6	45.6	30.385	0.00	0.00	0.135	0.000	58.9	64	46.7	57.8	11.89	 .0769	234	1	100.0	10
04/01/12	22:40	46.0	46.0	45.5	89	42.9	0.0	---	0.00	0.0	---	46.0	46.1	46.1	30.385	0.00	0.00	0.132	0.000	58.8	64	46.6	57.7	11.90	 .0769	234	1	100.0	10
04/01/12	22:50	46.3	46.4	46.0	89	43.2	0.0	ESE	0.00	1.0	ESE	46.3	46.4	46.4	30.382	0.00	0.00	0.130	0.000	58.9	64	46.7	57.8	11.89	 .0769	234	1	100.0	10
04/01/12	23:00	46.1	46.3	46.0	89	43.0	0.0	---	0.00	0.0	---	46.1	46.2	46.2	30.374	0.00	0.00	0.131	0.000	58.8	64	46.6	57.7	11.90	 .0769	235	1	100.0	10
04/01/12	23:10	46.0	46.1	46.0	88	42.6	0.0	ESE	0.00	1.0	ESE	46.0	46.1	46.1	30.365	0.00	0.00	0.132	0.000	58.8	64	46.6	57.7	11.90	 .0769	234	1	100.0	10
04/01/12	23:20	45.6	45.9	45.6	88	42.3	0.0	SW	0.00	1.0	SW	45.6	45.6	45.6	30.360	0.00	0.00	0.135	0.000	58.8	64	46.6	57.7	11.90	 .0768	234	1	100.0	10
04/01/12	23:30	45.2	45.6	45.2	89	42.2	0.0	ESE	0.00	2.0	ESE	45.2	45.3	45.3	30.355	0.00	0.00	0.137	0.000	58.8	65	47.1	57.8	12.10	 .0768	233	1	100.0	10
04/01/12	23:40	45.2	45.2	45.1	90	42.4	0.0	ESE	0.00	1.0	ESE	45.2	45.3	45.3	30.352	0.00	0.00	0.137	0.000	58.8	65	47.1	57.8	12.10	 .0768	234	1	100.0	10
04/01/12	23:50	45.2	45.2	45.2	90	42.4	0.0	---	0.00	0.0	---	45.2	45.3	45.3	30.349	0.00	0.00	0.137	0.000	58.8	65	47.1	57.8	12.10	 .0768	234	1	100.0	10
05/01/12	00:00	45.2	45.2	45.2	90	42.4	0.0	---	0.00	0.0	---	45.2	45.3	45.3	30.345	0.00	0.00	0.137	0.000	58.8	65	47.1	57.8	12.10	 .0768	234	1	100.0	10
05/01/12	0:10	44.9	45.2	44.9	90	42.1	0.0	---	0.00	0.0	---	44.9	45.0	45.0	30.339	0.00	0.00	0.140	0.000	58.7	65	47.0	57.7	12.10	 .0768	189	1	82.9	10
05/01/12	0:20	44.5	45.0	44.5	90	41.7	0.0	---	0.00	0.0	---	44.5	44.6	44.6	30.349	0.00	0.00	0.142	0.000	58.7	65	47.0	57.7	12.10	 .0768	234	1	100.0	10
05/01/12	0:30	44.5	44.5	44.3	91	42.0	0.0	E	0.00	1.0	ESE	44.5	44.6	44.6	30.352	0.00	0.00	0.142	0.000	58.7	65	47.0	57.7	12.10	 .0768	233	1	100.0	10
05/01/12	0:40	44.2	44.5	44.2	91	41.7	0.0	ENE	0.00	1.0	ENE	44.2	44.3	44.3	30.353	0.00	0.00	0.144	0.000	58.7	65	47.0	57.7	12.10	 .0768	235	1	100.0	10
05/01/12	0:50	44.3	44.3	44.1	91	41.8	0.0	ENE	0.00	1.0	ENE	44.3	44.4	44.4	30.353	0.00	0.00	0.144	0.000	58.7	65	47.0	57.7	12.10	 .0768	234	1	100.0	10
05/01/12	1:00	44.5	44.5	44.3	91	42.0	0.0	NNE	0.00	2.0	NNE	44.5	44.6	44.6	30.352	0.00	0.00	0.142	0.000	58.6	65	46.9	57.6	12.11	 .0769	234	1	100.0	10
05/01/12	1:10	44.5	44.5	44.4	91	42.0	0.0	NE	0.00	1.0	NNE	44.5	44.6	44.6	30.353	0.00	0.00	0.142	0.000	58.6	65	46.9	57.6	12.11	 .0769	234	1	100.0	10
05/01/12	1:20	44.2	44.5	44.2	90	41.5	1.0	NE	0.17	4.0	NE	44.2	44.3	44.3	30.351	0.00	0.00	0.144	0.000	58.6	65	46.9	57.6	12.11	 .0768	234	1	100.0	10
05/01/12	1:30	44.0	44.2	44.0	90	41.3	0.0	NE	0.00	1.0	NE	44.0	44.1	44.1	30.353	0.00	0.00	0.146	0.000	58.5	65	46.8	57.5	12.11	 .0769	234	1	100.0	10
05/01/12	1:40	43.9	44.0	43.9	91	41.4	0.0	---	0.00	0.0	---	43.9	44.0	44.0	30.351	0.00	0.00	0.147	0.000	58.5	65	46.8	57.5	12.11	 .0769	234	1	100.0	10
05/01/12	1:50	43.6	43.9	43.6	90	40.9	0.0	---	0.00	0.0	---	43.6	43.7	43.7	30.355	0.00	0.00	0.149	0.000	58.5	65	46.8	57.5	12.11	 .0769	235	1	100.0	10
05/01/12	2:00	43.7	43.7	43.5	91	41.2	0.0	NNW	0.00	1.0	NNW	43.7	43.8	43.8	30.350	0.00	0.00	0.148	0.000	58.5	65	46.8	57.5	12.11	 .0769	234	1	100.0	10
05/01/12	2:10	43.8	43.8	43.7	91	41.3	0.0	E	0.00	1.0	E	43.8	43.9	43.9	30.350	0.00	0.00	0.147	0.000	58.5	65	46.8	57.5	12.11	 .0769	233	1	100.0	10
05/01/12	2:20	44.0	44.1	43.8	91	41.5	0.0	---	0.00	0.0	---	44.0	44.1	44.1	30.344	0.00	0.00	0.146	0.000	58.4	65	46.7	57.4	12.11	 .0769	234	1	100.0	10
