		Temp	Hi	Low	Out	Dew	Wind	Wind	Wind	Hi	Hi	Wind	Heat	THW			Rain	Heat	Cool	In 	In	In 	In 	In 	In Air	Wind	Wind	ISS 	Arc.
03/11/11	12:30	53.2	53.3	53.2	96	52.1	0.0	S	0.00	1.0	S	53.2	53.5	53.5	29.543	0.00	0.03	0.082	0.000	64.5	76	56.8	64.8	14.86	 .0736	234	1	100.0	10
03/11/11	12:40	53.1	53.2	53.1	96	52.0	0.0	---	0.00	0.0	---	53.1	53.4	53.4	29.538	0.01	0.03	0.083	0.000	64.5	77	57.1	64.9	15.35	 .0736	234	1	100.0	10
03/11/11	12:50	53.0	53.1	52.9	96	51.9	0.0	---	0.00	0.0	---	53.0	53.3	53.3	29.538	0.00	0.00	0.083	0.000	64.5	77	57.1	64.9	15.35	 .0736	234	1	100.0	10
03/11/11	13:00	52.7	53.0	52.7	96	51.6	0.0	ESE	0.00	1.0	S	52.7	53.0	53.0	29.531	0.02	0.10	0.085	0.000	64.4	77	57.0	64.7	15.35	 .0736	234	1	100.0	10
03/11/11	13:10	52.4	52.7	52.4	96	51.3	0.0	WSW	0.00	2.0	WSW	52.4	52.7	52.7	29.523	0.02	0.11	0.087	0.000	64.4	77	57.0	64.7	15.35	 .0735	234	1	100.0	10
03/11/11	13:20	52.2	52.4	52.2	96	51.1	0.0	E	0.00	1.0	NE	52.2	52.5	52.5	29.524	0.00	0.03	0.089	0.000	64.4	77	57.0	64.7	15.35	 .0735	235	1	100.0	10
03/11/11	13:30	52.1	52.2	52.1	96	51.0	0.0	---	0.00	0.0	---	52.1	52.4	52.4	29.522	0.01	0.03	0.090	0.000	64.4	77	57.0	64.7	15.35	 .0735	234	1	100.0	10
03/11/11	13:40	52.0	52.1	52.0	96	50.9	0.0	SSE	0.00	1.0	ESE	52.0	52.3	52.3	29.514	0.01	0.04	0.090	0.000	64.4	77	57.0	64.7	15.35	 .0735	234	1	100.0	10
03/11/11	13:50	51.9	52.0	51.9	96	50.8	0.0	SW	0.00	3.0	WSW	51.9	52.3	52.3	29.522	0.00	0.03	0.091	0.000	64.4	77	57.0	64.7	15.35	 .0735	234	1	100.0	10
03/11/11	14:00	51.9	51.9	51.9	96	50.8	1.0	NNE	0.17	3.0	N	51.9	52.3	52.3	29.540	0.00	0.00	0.091	0.000	64.3	77	56.9	64.6	15.35	 .0736	234	1	100.0	10
03/11/11	14:10	52.1	52.1	51.9	97	51.3	1.0	NE	0.17	4.0	NE	52.1	52.5	52.5	29.540	0.00	0.00	0.090	0.000	64.3	77	56.9	64.6	15.35	 .0736	234	1	100.0	10
03/11/11	14:20	52.2	52.3	52.1	97	51.4	0.0	SW	0.00	1.0	E	52.2	52.6	52.6	29.536	0.02	0.11	0.089	0.000	64.3	77	56.9	64.6	15.35	 .0736	235	1	100.0	10
03/11/11	14:30	52.3	52.3	52.2	97	51.5	0.0	W	0.00	2.0	W	52.3	52.7	52.7	29.535	0.01	0.11	0.088	0.000	64.3	77	56.9	64.6	15.35	 .0736	234	1	100.0	10
03/11/11	14:40	52.1	52.3	52.1	96	51.0	0.0	WSW	0.00	1.0	WSW	52.1	52.4	52.4	29.535	0.01	0.06	0.090	0.000	64.2	76	56.5	64.4	14.87	 .0736	234	1	100.0	10
03/11/11	14:50	52.0	52.1	52.0	96	50.9	0.0	SW	0.00	2.0	NW	52.0	52.3	52.3	29.543	0.02	0.08	0.090	0.000	64.3	77	56.9	64.6	15.35	 .0736	234	1	100.0	10
03/11/11	15:00	52.0	52.0	52.0	97	51.2	0.0	SW	0.00	2.0	WSW	52.0	52.4	52.4	29.537	0.04	0.45	0.090	0.000	64.2	76	56.5	64.4	14.87	 .0736	234	1	100.0	10
03/11/11	15:10	52.1	52.1	52.0	97	51.3	0.0	ESE	0.00	1.0	ESE	52.1	52.5	52.5	29.530	0.04	0.45	0.090	0.000	64.2	76	56.5	64.4	14.87	 .0736	234	1	100.0	10
03/11/11	15:20	51.9	52.1	51.9	96	50.8	0.0	WSW	0.00	1.0	WSW	51.9	52.3	52.3	29.528	0.01	0.15	0.091	0.000	64.2	76	56.5	64.4	14.87	 .0736	234	1	100.0	10
03/11/11	15:30	51.9	52.0	51.9	96	50.8	0.0	WSW	0.00	2.0	WSW	51.9	52.3	52.3	29.533	0.01	0.06	0.091	0.000	64.1	76	56.4	64.3	14.87	 .0736	235	1	100.0	10
03/11/11	15:40	51.9	51.9	51.8	97	51.1	0.0	SW	0.00	1.0	SW	51.9	52.3	52.3	29.529	0.01	0.05	0.091	0.000	64.1	76	56.4	64.3	14.87	 .0736	234	1	100.0	10
03/11/11	15:50	51.9	51.9	51.8	97	51.1	0.0	N	0.00	2.0	ENE	51.9	52.3	52.3	29.523	0.01	0.07	0.091	0.000	64.1	76	56.4	64.3	14.87	 .0736	234	1	100.0	10
03/11/11	16:00	51.7	51.8	51.7	96	50.6	0.0	SW	0.00	3.0	SSW	51.7	52.1	52.1	29.520	0.01	0.07	0.092	0.000	64.1	76	56.4	64.3	14.87	 .0736	234	1	100.0	10
03/11/11	16:10	51.6	51.7	51.6	97	50.8	0.0	WSW	0.00	1.0	WSW	51.6	52.0	52.0	29.517	0.01	0.06	0.093	0.000	64.1	76	56.4	64.3	14.87	 .0736	234	1	100.0	10
03/11/11	16:20	51.5	51.6	51.5	97	50.7	0.0	WSW	0.00	1.0	WSW	51.5	51.9	51.9	29.514	0.00	0.03	0.094	0.000	64.0	76	56.3	64.2	14.87	 .0736	234	1	100.0	10
03/11/11	16:30	51.6	51.6	51.5	97	50.8	0.0	WSW	0.00	1.0	WSW	51.6	52.0	52.0	29.517	0.00	0.00	0.093	0.000	64.0	76	56.3	64.2	14.87	 .0736	234	1	100.0	10
03/11/11	16:40	51.6	51.6	51.5	97	50.8	1.0	SW	0.17	4.0	WSW	51.6	52.0	52.0	29.517	0.00	0.00	0.093	0.000	64.0	76	56.3	64.2	14.87	 .0736	235	1	100.0	10
03/11/11	16:50	51.7	51.7	51.6	96	50.6	1.0	SW	0.17	4.0	SW	51.7	52.1	52.1	29.520	0.00	0.00	0.092	0.000	63.9	76	56.2	64.1	14.87	 .0736	234	1	100.0	10
03/11/11	17:00	51.7	51.7	51.6	96	50.6	0.0	SW	0.00	2.0	SW	51.7	52.1	52.1	29.520	0.00	0.00	0.092	0.000	63.9	76	56.2	64.1	14.87	 .0736	234	1	100.0	10
03/11/11	17:10	51.6	51.7	51.6	96	50.5	0.0	---	0.00	0.0	---	51.6	52.0	52.0	29.523	0.00	0.00	0.093	0.000	63.9	76	56.2	64.1	14.87	 .0736	233	1	100.0	10
03/11/11	17:20	51.6	51.6	51.6	96	50.5	0.0	SE	0.00	1.0	SE	51.6	52.0	52.0	29.525	0.00	0.00	0.093	0.000	63.9	76	56.2	64.1	14.87	 .0736	234	1	100.0	10
03/11/11	17:30	51.7	51.7	51.6	96	50.6	0.0	E	0.00	2.0	ESE	51.7	52.1	52.1	29.524	0.01	0.00	0.092	0.000	63.9	76	56.2	64.1	14.87	 .0736	234	1	100.0	10
03/11/11	17:40	51.6	51.7	51.6	96	50.5	0.0	SW	0.00	1.0	E	51.6	52.0	52.0	29.530	0.00	0.00	0.093	0.000	63.9	76	56.2	64.1	14.87	 .0737	232	1	100.0	10
03/11/11	17:50	51.7	51.7	51.6	96	50.6	0.0	WSW	0.00	1.0	SW	51.7	52.1	52.1	29.527	0.00	0.00	0.092	0.000	63.8	76	56.1	63.9	14.87	 .0737	235	1	100.0	10
03/11/11	18:00	51.7	51.7	51.6	97	50.9	0.0	ESE	0.00	2.0	SW	51.7	52.1	52.1	29.534	0.00	0.00	0.092	0.000	63.8	76	56.1	63.9	14.87	 .0737	234	1	100.0	10
03/11/11	18:10	51.8	51.8	51.7	97	51.0	0.0	SE	0.00	3.0	ESE	51.8	52.2	52.2	29.534	0.00	0.00	0.092	0.000	63.8	76	56.1	63.9	14.87	 .0737	234	1	100.0	10
03/11/11	18:20	51.8	51.8	51.7	96	50.7	0.0	SW	0.00	1.0	SW	51.8	52.2	52.2	29.538	0.00	0.00	0.092	0.000	63.8	76	56.1	63.9	14.87	 .0737	234	1	100.0	10
03/11/11	18:30	51.7	51.7	51.7	96	50.6	0.0	SW	0.00	1.0	SW	51.7	52.1	52.1	29.540	0.00	0.00	0.092	0.000	63.8	76	56.1	63.9	14.87	 .0737	234	1	100.0	10
03/11/11	18:40	51.7	51.7	51.7	97	50.9	0.0	SW	0.00	2.0	WSW	51.7	52.1	52.1	29.538	0.00	0.00	0.092	0.000	63.8	76	56.1	63.9	14.87	 .0737	234	1	100.0	10
03/11/11	18:50	51.7	51.7	51.7	97	50.9	0.0	ESE	0.00	1.0	ESE	51.7	52.1	52.1	29.542	0.00	0.00	0.092	0.000	63.7	76	56.0	63.8	14.88	 .0737	234	1	100.0	10
03/11/11	19:00	51.7	51.7	51.7	97	50.9	0.0	E	0.00	2.0	E	51.7	52.1	52.1	29.548	0.00	0.00	0.092	0.000	63.4	73	54.6	63.3	14.02	 .0738	235	1	100.0	10
03/11/11	19:10	51.9	51.9	51.7	97	51.1	0.0	E	0.00	2.0	E	51.9	52.3	52.3	29.554	0.00	0.00	0.091	0.000	63.0	73	54.2	62.8	14.01	 .0739	234	1	100.0	10
03/11/11	19:20	52.0	52.0	51.9	97	51.2	0.0	---	0.00	0.0	---	52.0	52.4	52.4	29.558	0.00	0.00	0.090	0.000	62.8	73	54.0	62.6	14.01	 .0740	234	1	100.0	10
03/11/11	19:30	52.1	52.1	52.0	97	51.3	0.0	---	0.00	0.0	---	52.1	52.5	52.5	29.559	0.00	0.00	0.090	0.000	62.6	73	53.8	62.4	14.00	 .0740	234	1	100.0	10
03/11/11	19:40	52.1	52.1	52.1	97	51.3	0.0	---	0.00	0.0	---	52.1	52.5	52.5	29.560	0.00	0.00	0.090	0.000	62.4	74	54.0	62.2	14.25	 .0740	234	1	100.0	10
03/11/11	19:50	52.1	52.2	52.1	97	51.3	0.0	---	0.00	0.0	---	52.1	52.5	52.5	29.569	0.00	0.00	0.090	0.000	62.6	75	54.6	62.5	14.55	 .0740	234	1	100.0	10
03/11/11	20:00	52.2	52.2	52.2	97	51.4	0.0	---	0.00	0.0	---	52.2	52.6	52.6	29.574	0.01	0.00	0.089	0.000	62.7	75	54.7	62.6	14.54	 .0740	234	1	100.0	10
03/11/11	20:10	52.1	52.2	52.1	97	51.3	0.0	---	0.00	0.0	---	52.1	52.5	52.5	29.578	0.00	0.00	0.090	0.000	62.9	75	54.9	62.8	14.53	 .0740	235	1	100.0	10
03/11/11	20:20	52.4	52.4	52.1	97	51.6	0.0	---	0.00	0.0	---	52.4	52.8	52.8	29.581	0.00	0.00	0.087	0.000	62.9	75	54.9	62.8	14.53	 .0740	234	1	100.0	10
03/11/11	20:30	52.3	52.5	52.3	96	51.2	0.0	---	0.00	0.0	---	52.3	52.6	52.6	29.582	0.00	0.00	0.088	0.000	63.0	75	54.9	62.9	14.53	 .0740	234	1	100.0	10
03/11/11	20:40	52.2	52.3	52.2	96	51.1	0.0	WSW	0.00	3.0	WSW	52.2	52.5	52.5	29.586	0.00	0.00	0.089	0.000	63.0	75	54.9	62.9	14.53	 .0740	234	1	100.0	10
03/11/11	20:50	52.4	52.4	52.2	96	51.3	2.0	SW	0.33	4.0	WSW	52.4	52.7	52.7	29.591	0.00	0.00	0.087	0.000	63.0	75	54.9	62.9	14.53	 .0740	234	1	100.0	10
03/11/11	21:00	52.7	52.7	52.4	95	51.3	3.0	SW	0.50	6.0	SW	52.7	53.0	53.0	29.590	0.00	0.00	0.085	0.000	63.0	75	54.9	62.9	14.53	 .0740	234	1	100.0	10
03/11/11	21:10	52.8	52.8	52.7	94	51.1	2.0	SW	0.33	8.0	SW	52.8	53.1	53.1	29.593	0.02	0.15	0.085	0.000	63.0	75	54.9	62.9	14.53	 .0740	235	1	100.0	10
03/11/11	21:20	52.9	52.9	52.8	94	51.2	2.0	SW	0.33	6.0	SW	52.9	53.2	53.2	29.598	0.01	0.15	0.084	0.000	62.9	75	54.9	62.8	14.53	 .0740	234	1	100.0	10
03/11/11	21:30	53.0	53.0	52.9	94	51.3	1.0	SW	0.17	4.0	SW	53.0	53.3	53.3	29.602	0.01	0.06	0.083	0.000	63.0	75	54.9	62.9	14.53	 .0740	234	1	100.0	10
03/11/11	21:40	53.1	53.1	53.0	94	51.4	1.0	SW	0.17	3.0	SW	53.1	53.4	53.4	29.606	0.00	0.03	0.083	0.000	63.0	75	54.9	62.9	14.53	 .0740	234	1	100.0	10
03/11/11	21:50	53.3	53.3	53.1	94	51.6	1.0	SW	0.17	2.0	SW	53.3	53.5	53.5	29.608	0.00	0.00	0.081	0.000	63.0	75	54.9	62.9	14.53	 .0740	234	1	100.0	10
03/11/11	22:00	53.4	53.4	53.3	94	51.7	1.0	SW	0.17	3.0	SW	53.4	53.6	53.6	29.610	0.00	0.00	0.081	0.000	63.0	75	54.9	62.9	14.53	 .0740	234	1	100.0	10
03/11/11	22:10	53.6	53.6	53.4	94	51.9	1.0	SW	0.17	4.0	SW	53.6	53.8	53.8	29.607	0.00	0.00	0.079	0.000	63.0	75	54.9	62.9	14.53	 .0740	234	1	100.0	10
03/11/11	22:20	54.1	54.1	53.6	93	52.1	1.0	WSW	0.17	3.0	SW	54.1	54.3	54.3	29.609	0.00	0.00	0.076	0.000	63.0	75	54.9	62.9	14.53	 .0740	235	1	100.0	10
03/11/11	22:30	54.4	54.4	54.1	92	52.1	0.0	WSW	0.00	3.0	SW	54.4	54.5	54.5	29.615	0.00	0.00	0.074	0.000	63.0	75	54.9	62.9	14.53	 .0740	234	1	100.0	10
03/11/11	22:40	54.9	54.9	54.4	92	52.6	0.0	SW	0.00	2.0	WSW	54.9	55.0	55.0	29.615	0.00	0.00	0.070	0.000	63.1	75	55.0	63.0	14.53	 .0740	234	1	100.0	10
03/11/11	22:50	55.2	55.2	54.9	92	52.9	0.0	SW	0.00	2.0	W	55.2	55.3	55.3	29.612	0.00	0.00	0.068	0.000	63.2	75	55.1	63.1	14.52	 .0740	234	1	100.0	10
03/11/11	23:00	55.5	55.5	55.2	92	53.2	0.0	ENE	0.00	1.0	ENE	55.5	55.6	55.6	29.614	0.00	0.00	0.066	0.000	63.1	75	55.0	63.0	14.53	 .0740	234	1	100.0	10
03/11/11	23:10	56.0	56.0	55.5	92	53.7	0.0	ENE	0.00	2.0	ENE	56.0	56.1	56.1	29.621	0.00	0.00	0.063	0.000	63.1	75	55.0	63.0	14.53	 .0740	234	1	100.0	10
03/11/11	23:20	56.4	56.4	56.0	92	54.1	0.0	---	0.00	0.0	---	56.4	56.5	56.5	29.617	0.01	0.00	0.060	0.000	63.1	75	55.0	63.0	14.53	 .0740	234	1	100.0	10
03/11/11	23:30	56.5	56.6	56.4	92	54.2	0.0	SE	0.00	2.0	SE	56.5	56.6	56.6	29.618	0.00	0.00	0.059	0.000	63.2	75	55.1	63.1	14.52	 .0740	235	1	100.0	10
03/11/11	23:40	56.7	56.7	56.4	94	55.0	1.0	E	0.17	2.0	E	56.7	56.9	56.9	29.623	0.00	0.00	0.058	0.000	63.2	75	55.1	63.1	14.52	 .0740	234	1	100.0	10
03/11/11	23:50	56.7	56.7	56.5	94	55.0	0.0	ESE	0.00	3.0	ESE	56.7	56.9	56.9	29.630	0.01	0.00	0.058	0.000	63.1	75	55.0	63.0	14.53	 .0741	234	1	100.0	10
04/11/11	00:00	56.7	56.7	56.7	94	55.0	0.0	W	0.00	1.0	ESE	56.7	56.9	56.9	29.633	0.01	0.03	0.058	0.000	63.1	75	55.0	63.0	14.53	 .0741	234	1	100.0	10
04/11/11	0:10	56.9	56.9	56.7	94	55.2	0.0	W	0.00	1.0	W	56.9	57.1	57.1	29.638	0.00	0.03	0.056	0.000	63.1	75	55.0	63.0	14.53	 .0741	235	1	100.0	10
04/11/11	0:20	57.1	57.1	56.9	94	55.4	0.0	---	0.00	0.0	---	57.1	57.3	57.3	29.635	0.02	0.18	0.055	0.000	63.1	75	55.0	63.0	14.53	 .0741	234	1	100.0	10
04/11/11	0:30	57.3	57.4	57.1	94	55.6	0.0	---	0.00	0.0	---	57.3	57.5	57.5	29.640	0.00	0.04	0.053	0.000	63.1	76	55.4	63.1	14.89	 .0741	234	1	100.0	10
04/11/11	0:40	57.7	57.7	57.3	95	56.3	0.0	---	0.00	0.0	---	57.7	58.0	58.0	29.642	0.01	0.04	0.051	0.000	63.1	76	55.4	63.1	14.89	 .0741	234	1	100.0	10
04/11/11	0:50	58.1	58.1	57.7	95	56.7	0.0	N	0.00	1.0	WNW	58.1	58.4	58.4	29.646	0.00	0.00	0.048	0.000	63.2	76	55.5	63.2	14.89	 .0741	234	1	100.0	10
04/11/11	1:00	58.2	58.3	58.1	94	56.5	0.0	WSW	0.00	1.0	WSW	58.2	58.5	58.5	29.648	0.02	0.14	0.047	0.000	63.2	76	55.5	63.2	14.89	 .0741	233	1	100.0	10
04/11/11	1:10	57.8	58.2	57.8	94	56.1	0.0	W	0.00	2.0	WSW	57.8	58.0	58.0	29.650	0.02	0.23	0.050	0.000	63.1	76	55.4	63.1	14.89	 .0741	235	1	100.0	10
04/11/11	1:20	57.4	57.7	57.4	94	55.7	0.0	W	0.00	1.0	W	57.4	57.6	57.6	29.653	0.02	0.23	0.053	0.000	63.1	76	55.4	63.1	14.89	 .0741	234	1	100.0	10
04/11/11	1:30	57.5	57.5	57.4	95	56.1	0.0	W	0.00	1.0	W	57.5	57.8	57.8	29.658	0.02	0.24	0.052	0.000	63.1	76	55.4	63.1	14.89	 .0741	234	1	100.0	10
04/11/11	1:40	57.6	57.6	57.5	95	56.2	0.0	W	0.00	1.0	W	57.6	57.9	57.9	29.665	0.00	0.03	0.051	0.000	63.1	76	55.4	63.1	14.89	 .0741	234	1	100.0	10
04/11/11	1:50	57.9	57.9	57.6	95	56.5	0.0	WSW	0.00	1.0	WSW	57.9	58.2	58.2	29.668	0.02	0.16	0.049	0.000	63.1	76	55.4	63.1	14.89	 .0742	234	1	100.0	10
04/11/11	2:00	57.7	57.9	57.7	94	56.0	0.0	NW	0.00	1.0	NW	57.7	57.9	57.9	29.670	0.01	0.10	0.051	0.000	63.0	76	55.3	63.0	14.89	 .0742	234	1	100.0	10
04/11/11	2:10	57.3	57.6	57.3	94	55.6	0.0	SW	0.00	4.0	N	57.3	57.5	57.5	29.670	0.01	0.05	0.053	0.000	63.0	76	55.3	63.0	14.89	 .0742	234	1	100.0	10
04/11/11	2:20	57.7	57.7	57.3	94	56.0	0.0	SW	0.00	1.0	SW	57.7	57.9	57.9	29.673	0.00	0.03	0.051	0.000	63.1	76	55.4	63.1	14.89	 .0742	235	1	100.0	10
04/11/11	2:30	58.1	58.1	57.7	94	56.4	0.0	WSW	0.00	1.0	WSW	58.1	58.4	58.4	29.679	0.00	0.00	0.048	0.000	63.2	76	55.5	63.2	14.89	 .0742	234	1	100.0	10
04/11/11	2:40	58.6	58.6	58.1	93	56.6	0.0	SSE	0.00	2.0	N	58.6	58.9	58.9	29.681	0.00	0.00	0.044	0.000	63.2	76	55.5	63.2	14.89	 .0742	234	1	100.0	10
04/11/11	2:50	58.7	58.7	58.6	92	56.4	0.0	WSW	0.00	2.0	N	58.7	59.0	59.0	29.687	0.00	0.00	0.044	0.000	63.2	76	55.5	63.2	14.89	 .0742	234	1	100.0	10
04/11/11	3:00	58.7	58.7	58.7	90	55.8	1.0	W	0.17	4.0	NW	58.7	58.9	58.9	29.695	0.00	0.00	0.044	0.000	63.1	76	55.4	63.1	14.89	 .0742	234	1	100.0	10
04/11/11	3:10	58.6	58.7	58.6	89	55.4	1.0	W	0.17	8.0	NE	58.6	58.7	58.7	29.694	0.01	0.00	0.044	0.000	63.1	76	55.4	63.1	14.89	 .0742	234	1	100.0	10
04/11/11	3:20	58.6	58.6	58.5	88	55.1	1.0	WSW	0.17	4.0	WNW	58.6	58.7	58.7	29.703	0.00	0.00	0.044	0.000	63.1	76	55.4	63.1	14.89	 .0742	234	1	100.0	10
04/11/11	3:30	58.6	58.6	58.5	88	55.1	1.0	WSW	0.17	7.0	NNE	58.6	58.7	58.7	29.707	0.00	0.00	0.044	0.000	63.1	76	55.4	63.1	14.89	 .0742	235	1	100.0	10
04/11/11	3:40	58.9	58.9	58.6	87	55.0	1.0	W	0.17	5.0	WNW	58.9	59.0	59.0	29.712	0.00	0.00	0.042	0.000	63.1	76	55.4	63.1	14.89	 .0743	234	1	100.0	10
04/11/11	3:50	58.9	59.0	58.9	87	55.0	1.0	ENE	0.17	5.0	ENE	58.9	59.0	59.0	29.717	0.00	0.00	0.042	0.000	63.1	76	55.4	63.1	14.89	 .0743	234	1	100.0	10
04/11/11	4:00	59.0	59.0	58.9	85	54.5	1.0	WNW	0.17	7.0	NNE	59.0	59.0	59.0	29.716	0.00	0.00	0.042	0.000	63.1	76	55.4	63.1	14.89	 .0743	234	1	100.0	10
04/11/11	4:10	59.0	59.1	59.0	85	54.5	1.0	SW	0.17	3.0	WNW	59.0	59.0	59.0	29.721	0.00	0.00	0.042	0.000	63.1	76	55.4	63.1	14.89	 .0743	234	1	100.0	10
04/11/11	4:20	58.7	59.0	58.7	86	54.5	1.0	WSW	0.17	3.0	SW	58.7	58.7	58.7	29.722	0.00	0.00	0.044	0.000	63.0	76	55.3	63.0	14.89	 .0743	234	1	100.0	10
04/11/11	4:30	58.3	58.7	58.3	86	54.1	0.0	WSW	0.00	2.0	WSW	58.3	58.3	58.3	29.731	0.00	0.00	0.047	0.000	63.0	76	55.3	63.0	14.89	 .0743	234	1	100.0	10
04/11/11	4:40	58.2	58.3	58.2	86	54.0	1.0	WNW	0.17	5.0	NE	58.2	58.2	58.2	29.735	0.00	0.00	0.047	0.000	62.9	76	55.2	62.9	14.89	 .0744	235	1	100.0	10
04/11/11	4:50	58.2	58.3	58.2	87	54.3	1.0	WSW	0.17	4.0	SW	58.2	58.2	58.2	29.745	0.00	0.00	0.047	0.000	62.9	77	55.6	63.0	15.35	 .0744	234	1	100.0	10
04/11/11	5:00	58.0	58.2	58.0	86	53.8	1.0	W	0.17	3.0	WSW	58.0	57.9	57.9	29.749	0.00	0.00	0.049	0.000	62.9	77	55.6	63.0	15.35	 .0744	234	1	100.0	10
04/11/11	5:10	57.9	58.1	57.9	86	53.7	1.0	WSW	0.17	3.0	WSW	57.9	57.8	57.8	29.750	0.00	0.00	0.049	0.000	62.8	77	55.5	62.8	15.35	 .0744	234	1	100.0	10
04/11/11	5:20	57.8	57.9	57.8	87	54.0	1.0	WSW	0.17	3.0	WSW	57.8	57.8	57.8	29.750	0.00	0.00	0.050	0.000	62.8	77	55.5	62.8	15.35	 .0744	234	1	100.0	10
04/11/11	5:30	57.4	57.8	57.4	88	53.9	1.0	WSW	0.17	2.0	WSW	57.4	57.4	57.4	29.756	0.00	0.00	0.053	0.000	62.8	77	55.5	62.8	15.35	 .0744	234	1	100.0	10
04/11/11	5:40	57.2	57.4	57.1	88	53.7	1.0	WSW	0.17	4.0	NW	57.2	57.2	57.2	29.758	0.00	0.00	0.054	0.000	62.8	77	55.5	62.8	15.35	 .0744	234	1	100.0	10
04/11/11	5:50	57.1	57.2	57.1	88	53.6	0.0	WSW	0.00	1.0	NW	57.1	57.1	57.1	29.763	0.00	0.00	0.055	0.000	62.8	77	55.5	62.8	15.35	 .0744	235	1	100.0	10
04/11/11	6:00	56.6	57.1	56.6	89	53.4	0.0	WSW	0.00	1.0	SW	56.6	56.7	56.7	29.762	0.00	0.00	0.058	0.000	62.8	77	55.5	62.8	15.35	 .0744	234	1	100.0	10
04/11/11	6:10	56.2	56.6	56.2	89	53.0	0.0	---	0.00	0.0	---	56.2	56.3	56.3	29.760	0.00	0.00	0.061	0.000	62.8	77	55.5	62.8	15.35	 .0744	234	1	100.0	10
04/11/11	6:20	55.8	56.2	55.8	91	53.2	0.0	WSW	0.00	2.0	WSW	55.8	55.9	55.9	29.766	0.00	0.00	0.064	0.000	62.8	77	55.5	62.8	15.35	 .0744	234	1	100.0	10
04/11/11	6:30	55.7	55.8	55.7	90	52.8	0.0	WSW	0.00	3.0	WSW	55.7	55.8	55.8	29.770	0.00	0.00	0.065	0.000	62.7	77	55.4	62.7	15.35	 .0745	234	1	100.0	10
04/11/11	6:40	55.7	55.8	55.7	90	52.8	0.0	WSW	0.00	2.0	WSW	55.7	55.8	55.8	29.771	0.00	0.00	0.065	0.000	62.9	77	55.6	63.0	15.35	 .0744	234	1	100.0	10
04/11/11	6:50	55.6	55.8	55.6	89	52.4	0.0	SW	0.00	2.0	SW	55.6	55.7	55.7	29.775	0.00	0.00	0.065	0.000	62.8	77	55.5	62.8	15.35	 .0745	235	1	100.0	10
04/11/11	7:00	56.0	56.0	55.6	88	52.5	0.0	SW	0.00	2.0	WNW	56.0	56.0	56.0	29.779	0.00	0.00	0.063	0.000	62.8	77	55.5	62.8	15.35	 .0745	234	1	100.0	10
04/11/11	7:10	56.2	56.2	56.0	88	52.7	0.0	NE	0.00	2.0	NE	56.2	56.2	56.2	29.783	0.00	0.00	0.061	0.000	62.8	77	55.5	62.8	15.35	 .0745	234	1	100.0	10
04/11/11	7:20	56.6	56.6	56.2	86	52.5	0.0	NW	0.00	1.0	NE	56.6	56.5	56.5	29.782	0.00	0.00	0.058	0.000	62.8	77	55.5	62.8	15.35	 .0745	234	1	100.0	10
04/11/11	7:30	56.6	56.6	56.5	85	52.1	0.0	---	0.00	0.0	---	56.6	56.5	56.5	29.785	0.00	0.00	0.058	0.000	62.8	77	55.5	62.8	15.35	 .0745	234	1	100.0	10
04/11/11	7:40	56.9	56.9	56.6	84	52.1	0.0	WNW	0.00	4.0	NW	56.9	56.8	56.8	29.783	0.00	0.00	0.056	0.000	62.8	77	55.5	62.8	15.35	 .0745	234	1	100.0	10
04/11/11	7:50	57.7	57.7	56.9	81	51.9	1.0	NW	0.17	3.0	SW	57.7	57.5	57.5	29.784	0.00	0.00	0.051	0.000	62.8	77	55.5	62.8	15.35	 .0745	234	1	100.0	10
04/11/11	8:00	58.4	58.4	57.8	79	51.9	1.0	NW	0.17	5.0	WSW	58.4	58.1	58.1	29.787	0.00	0.00	0.046	0.000	62.8	77	55.5	62.8	15.35	 .0745	235	1	100.0	10
04/11/11	8:10	58.9	58.9	58.4	78	52.1	1.0	WSW	0.17	4.0	N	58.9	58.6	58.6	29.795	0.00	0.00	0.042	0.000	62.7	77	55.4	62.7	15.35	 .0745	234	1	100.0	10
04/11/11	8:20	58.9	58.9	58.9	78	52.1	1.0	WSW	0.17	5.0	WSW	58.9	58.6	58.6	29.800	0.00	0.00	0.042	0.000	62.8	77	55.5	62.8	15.35	 .0745	234	1	100.0	10
04/11/11	8:30	58.9	58.9	58.8	76	51.3	1.0	WNW	0.17	3.0	WSW	58.9	58.5	58.5	29.806	0.00	0.00	0.042	0.000	62.8	77	55.5	62.8	15.35	 .0745	234	1	100.0	10
04/11/11	8:40	59.0	59.1	58.9	76	51.4	0.0	SW	0.00	3.0	NW	59.0	58.6	58.6	29.813	0.00	0.00	0.042	0.000	62.8	77	55.5	62.8	15.35	 .0746	234	1	100.0	10
04/11/11	8:50	58.7	59.0	58.7	76	51.2	0.0	WSW	0.00	1.0	WNW	58.7	58.3	58.3	29.817	0.00	0.00	0.044	0.000	62.8	77	55.5	62.8	15.35	 .0746	234	1	100.0	10
04/11/11	9:00	58.6	58.7	58.5	76	51.1	0.0	WSW	0.00	3.0	SW	58.6	58.2	58.2	29.819	0.00	0.00	0.044	0.000	62.8	77	55.5	62.8	15.35	 .0746	233	1	100.0	10
04/11/11	9:10	59.1	59.1	58.6	75	51.2	1.0	WNW	0.17	4.0	NW	59.1	58.6	58.6	29.819	0.00	0.00	0.041	0.000	62.7	77	55.4	62.7	15.35	 .0746	235	1	100.0	10
